5.100000000000000366e-03,5.499999999999999681e-03,5.700000000000000205e-03,6.000000000000000125e-03,7.000000000000000146e-03,7.499999999999999722e-03,8.000000000000000167e-03,8.500000000000000611e-03,8.999999999999999320e-03
9.901400000000000201e-01,9.928099999999999703e-01,9.942600000000000326e-01,9.961900000000000199e-01,9.981499999999999817e-01,9.987099999999999866e-01,9.992999999999999661e-01,9.994800000000000351e-01,9.996199999999999530e-01
