3.500000000000000073e-03,4.000000000000000083e-03,4.499999999999999660e-03,5.000000000000000104e-03,5.499999999999999681e-03,5.000000000000000104e-03
9.922499999999999654e-01,9.962100000000000399e-01,9.980099999999999527e-01,9.990499999999999936e-01,9.996300000000000185e-01,9.990999999999999881e-01
