1.187499999999999944e-01,1.250000000000000000e-01,1.312500000000000056e-01,1.499999999999999944e-01,1.625000000000000056e-01,1.749999999999999889e-01
9.901499999999999746e-01,9.925500000000000433e-01,9.940700000000000092e-01,9.971999999999999753e-01,9.983400000000000052e-01,9.986500000000000377e-01
