8.500000000000000611e-03,8.999999999999999320e-03,9.499999999999999764e-03,1.099999999999999936e-02,1.250000000000000069e-02,1.400000000000000029e-02
9.910799999999999610e-01,9.932100000000000373e-01,9.949700000000000211e-01,9.976300000000000168e-01,9.990299999999999736e-01,9.994300000000000406e-01
