6.500000000000000222e-02,7.000000000000000666e-02,7.499999999999999722e-02,8.000000000000000167e-02,8.500000000000000611e-02,8.999999999999999667e-02,9.249999999999999889e-02
9.912900000000000045e-01,9.939599999999999547e-01,9.957700000000000440e-01,9.969200000000000284e-01,9.979400000000000492e-01,9.986500000000000377e-01,9.986699999999999466e-01
