6.625000000000000333e-02,6.750000000000000444e-02,7.000000000000000666e-02,7.499999999999999722e-02,8.000000000000000167e-02,8.500000000000000611e-02,8.999999999999999667e-02
9.907000000000000250e-01,9.913800000000000390e-01,9.929299999999999793e-01,9.950099999999999500e-01,9.961600000000000454e-01,9.976300000000000168e-01,9.981499999999999817e-01
