4.499999999999999833e-02,5.000000000000000278e-02,5.500000000000000028e-02,5.999999999999999778e-02,6.500000000000000222e-02,7.000000000000000666e-02,7.499999999999999722e-02
9.902800000000000491e-01,9.945599999999999996e-01,9.967399999999999594e-01,9.978799999999999892e-01,9.986000000000000432e-01,9.990900000000000336e-01,9.991700000000000026e-01
