4.499999999999999660e-03,4.749999999999999882e-03,5.000000000000000104e-03,5.499999999999999681e-03,6.000000000000000125e-03,6.499999999999999702e-03,7.000000000000000146e-03
9.904399999999999871e-01,9.929200000000000248e-01,9.949200000000000266e-01,9.970900000000000318e-01,9.981999999999999762e-01,9.990499999999999936e-01,9.993699999999999806e-01
