1.149999999999999981e-02,1.200000000000000025e-02,1.299999999999999940e-02,1.400000000000000029e-02,1.499999999999999944e-02,1.600000000000000033e-02,1.799999999999999864e-02
9.914199999999999680e-01,9.929299999999999793e-01,9.956700000000000550e-01,9.967899999999999539e-01,9.980999999999999872e-01,9.986199999999999521e-01,9.993300000000000516e-01
